"Group.1","x","timeWorked","cumTimeWorked","cumTickets","ticket_id"
"259386",2018-03-12,0.333333333333333,8140.36166666667,2885,"259386"
"259417",2018-03-14,0.5,8140.86166666667,2886,"259417"
"259419",2018-03-15,2.5,8143.36166666667,2887,"259419"
"259364",2018-03-16,1.5,8144.86166666667,2888,"259364"
"259422",2018-03-16,1,8145.86166666667,2889,"259422"
"259594",2018-03-16,0.166666666666667,8146.02833333333,2890,"259594"
"259652",2018-03-16,1,8147.02833333333,2891,"259652"
"259678",2018-03-16,0.5,8147.52833333333,2892,"259678"
"259684",2018-03-16,0.25,8147.77833333333,2893,"259684"
"259593",2018-03-19,0.5,8148.27833333333,2894,"259593"
"259758",2018-03-19,1.5,8149.77833333333,2895,"259758"
"259744",2018-03-20,0.666666666666667,8150.445,2896,"259744"
"259605",2018-03-21,3,8153.445,2897,"259605"
"259837",2018-03-21,0.25,8153.695,2898,"259837"
"259805",2018-03-22,2.5,8156.195,2899,"259805"
"259897",2018-03-22,1,8157.195,2900,"259897"
"259816",2018-03-23,1.41666666666667,8158.61166666667,2901,"259816"
"259887",2018-03-23,1,8159.61166666667,2902,"259887"
"259979",2018-03-23,2.33333333333333,8161.945,2903,"259979"
"259982",2018-03-23,2,8163.945,2904,"259982"
"259987",2018-03-23,1.66666666666667,8165.61166666667,2905,"259987"
"259990",2018-03-23,0.5,8166.11166666667,2906,"259990"
"259991",2018-03-23,0.5,8166.61166666667,2907,"259991"
"260055",2018-03-26,0.666666666666667,8167.27833333333,2908,"260055"
"260075",2018-03-26,1,8168.27833333333,2909,"260075"
"260099",2018-03-27,0.25,8168.52833333333,2910,"260099"
"260116",2018-03-28,1,8169.52833333333,2911,"260116"
"258693",2018-03-30,5,8174.52833333333,2912,"258693"
"258950",2018-03-30,4,8178.52833333333,2913,"258950"
"259039",2018-03-30,1.5,8180.02833333333,2914,"259039"
"259104",2018-03-30,1.5,8181.52833333333,2915,"259104"
"259144",2018-03-30,5,8186.52833333333,2916,"259144"
"259281",2018-03-30,4,8190.52833333333,2917,"259281"
"259394",2018-03-30,2,8192.52833333333,2918,"259394"
"259495",2018-03-30,2,8194.52833333333,2919,"259495"
"259528",2018-03-30,8,8202.52833333333,2920,"259528"
"259683",2018-03-30,1,8203.52833333333,2921,"259683"
"259981",2018-03-30,1.16666666666667,8204.695,2922,"259981"
"259992",2018-03-30,1,8205.695,2923,"259992"
"260017",2018-03-30,3,8208.695,2924,"260017"
"260047",2018-03-30,0.333333333333333,8209.02833333333,2925,"260047"
"260144",2018-03-30,1,8210.02833333333,2926,"260144"
"260217",2018-03-30,0.5,8210.52833333333,2927,"260217"
"259114",2018-04-01,5.5,8216.02833333333,2928,"259114"
"260371",2018-04-03,0.5,8216.52833333333,2929,"260371"
"260315",2018-04-04,1,8217.52833333333,2930,"260315"
"260413",2018-04-04,0.166666666666667,8217.695,2931,"260413"
"259728",2018-04-05,5,8222.695,2932,"259728"
"260510",2018-04-05,1.16666666666667,8223.86166666667,2933,"260510"
"260527",2018-04-05,1,8224.86166666667,2934,"260527"
"260403",2018-04-06,6.16666666666667,8231.02833333333,2935,"260403"
"260548",2018-04-06,0.75,8231.77833333333,2936,"260548"
"260585",2018-04-06,1.83333333333333,8233.61166666667,2937,"260585"
"260660",2018-04-10,2,8235.61166666667,2938,"260660"
"260679",2018-04-10,1.16666666666667,8236.77833333333,2939,"260679"
"260684",2018-04-11,1.33333333333333,8238.11166666667,2940,"260684"
"260709",2018-04-11,2,8240.11166666667,2941,"260709"
"260732",2018-04-11,0.25,8240.36166666667,2942,"260732"
"260811",2018-04-12,0.166666666666667,8240.52833333333,2943,"260811"
"260698",2018-04-13,1.83333333333333,8242.36166666667,2944,"260698"
"260851",2018-04-13,0.5,8242.86166666667,2945,"260851"
"260854",2018-04-13,1,8243.86166666667,2946,"260854"
"260856",2018-04-13,0.75,8244.61166666667,2947,"260856"
"260701",2018-04-16,2.16666666666667,8246.77833333333,2948,"260701"
"260918",2018-04-16,1.16666666666667,8247.945,2949,"260918"
"260877",2018-04-17,1.5,8249.445,2950,"260877"
"260893",2018-04-17,0.5,8249.945,2951,"260893"
"260967",2018-04-17,1.66666666666667,8251.61166666667,2952,"260967"
"260934",2018-04-18,1.5,8253.11166666667,2953,"260934"
"260989",2018-04-18,0.75,8253.86166666667,2954,"260989"
"260817",2018-04-19,1,8254.86166666667,2955,"260817"
"261027",2018-04-19,0.583333333333333,8255.445,2956,"261027"
"261077",2018-04-19,0.75,8256.195,2957,"261077"
"261009",2018-04-20,1,8257.195,2958,"261009"
"261151",2018-04-20,0.5,8257.695,2959,"261151"
"261152",2018-04-20,0.333333333333333,8258.02833333333,2960,"261152"
"261154",2018-04-20,1,8259.02833333333,2961,"261154"
"261075",2018-04-23,0.5,8259.52833333333,2962,"261075"
"261133",2018-04-23,1.5,8261.02833333333,2963,"261133"
"261189",2018-04-23,1,8262.02833333333,2964,"261189"
"260888",2018-04-24,0.75,8262.77833333333,2965,"260888"
"261195",2018-04-24,0.5,8263.27833333333,2966,"261195"
"261272",2018-04-24,1.58333333333333,8264.86166666667,2967,"261272"
"261293",2018-04-27,1.16666666666667,8266.02833333333,2968,"261293"
"261314",2018-04-27,0.5,8266.52833333333,2969,"261314"
"261393",2018-04-27,1.25,8267.77833333333,2970,"261393"
"261251",2018-04-30,1,8268.77833333333,2971,"261251"
"261471",2018-04-30,1,8269.77833333333,2972,"261471"
"261228",2018-05-01,0.5,8270.27833333333,2973,"261228"
"261503",2018-05-01,1,8271.27833333333,2974,"261503"
"261551",2018-05-02,0.166666666666667,8271.445,2975,"261551"
"261596",2018-05-03,0.983333333333333,8272.42833333333,2976,"261596"
"261605",2018-05-03,1,8273.42833333333,2977,"261605"
"261629",2018-05-04,0.666666666666667,8274.095,2978,"261629"
"261635",2018-05-04,0.5,8274.595,2979,"261635"
"261648",2018-05-08,0.5,8275.095,2980,"261648"
"261774",2018-05-08,5,8280.095,2981,"261774"
"261746",2018-05-09,2.5,8282.595,2982,"261746"
"261747",2018-05-09,2,8284.595,2983,"261747"
"261782",2018-05-09,1,8285.595,2984,"261782"
"261811",2018-05-09,0.333333333333333,8285.92833333333,2985,"261811"
"261845",2018-05-10,0.5,8286.42833333333,2986,"261845"
"260974",2018-05-11,0.5,8286.92833333333,2987,"260974"
"261379",2018-05-11,1,8287.92833333333,2988,"261379"
"261445",2018-05-11,0.166666666666667,8288.095,2989,"261445"
"261453",2018-05-11,0.5,8288.595,2990,"261453"
"261515",2018-05-11,2,8290.595,2991,"261515"
"261631",2018-05-11,1,8291.595,2992,"261631"
"261728",2018-05-11,1.5,8293.095,2993,"261728"
"261467",2018-05-14,0.5,8293.595,2994,"261467"
"261822",2018-05-14,1.41666666666667,8295.01166666667,2995,"261822"
"261827",2018-05-14,1,8296.01166666667,2996,"261827"
"261913",2018-05-14,1,8297.01166666667,2997,"261913"
"261945",2018-05-15,5,8302.01166666667,2998,"261945"
"261710",2018-05-16,5,8307.01166666667,2999,"261710"
"261888",2018-05-16,2,8309.01166666667,3000,"261888"
"261980",2018-05-16,0.75,8309.76166666667,3001,"261980"
"261994",2018-05-16,0.5,8310.26166666667,3002,"261994"
"261999",2018-05-16,1,8311.26166666667,3003,"261999"
"261954",2018-05-17,1,8312.26166666667,3004,"261954"
"261981",2018-05-17,6.33333333333333,8318.595,3005,"261981"
"261964",2018-05-18,0.5,8319.095,3006,"261964"
"262123",2018-05-18,3,8322.095,3007,"262123"
"262128",2018-05-18,0.166666666666667,8322.26166666667,3008,"262128"
"262319",2018-05-25,1.5,8323.76166666667,3009,"262319"
"262329",2018-05-25,0.25,8324.01166666667,3010,"262329"
"262363",2018-05-29,0.5,8324.51166666667,3011,"262363"
"262443",2018-05-29,1,8325.51166666667,3012,"262443"
"262450",2018-05-29,0.5,8326.01166666667,3013,"262450"
"262452",2018-05-29,0.5,8326.51166666667,3014,"262452"
"262449",2018-05-30,1.5,8328.01166666667,3015,"262449"
"262503",2018-05-31,1,8329.01166666667,3016,"262503"
"262516",2018-05-31,0.333333333333333,8329.345,3017,"262516"
"262522",2018-05-31,0.166666666666667,8329.51166666667,3018,"262522"
"262531",2018-06-01,0.15,8329.66166666667,3019,"262531"
"262548",2018-06-01,0.75,8330.41166666667,3020,"262548"
"262571",2018-06-01,0.5,8330.91166666667,3021,"262571"
"262568",2018-06-05,2,8332.91166666667,3022,"262568"
"262717",2018-06-06,1.5,8334.41166666667,3023,"262717"
"262565",2018-06-07,1,8335.41166666667,3024,"262565"
"262748",2018-06-07,1.5,8336.91166666667,3025,"262748"
"262765",2018-06-07,1.5,8338.41166666667,3026,"262765"
"262784",2018-06-07,0.333333333333333,8338.745,3027,"262784"
"262787",2018-06-07,2,8340.745,3028,"262787"
"262799",2018-06-08,0.5,8341.245,3029,"262799"
"262822",2018-06-08,0.75,8341.995,3030,"262822"
"262833",2018-06-11,1,8342.995,3031,"262833"
"262909",2018-06-11,0.166666666666667,8343.16166666667,3032,"262909"
"262941",2018-06-11,0.25,8343.41166666667,3033,"262941"
"262864",2018-06-12,0.25,8343.66166666667,3034,"262864"
"262949",2018-06-12,5,8348.66166666667,3035,"262949"
"262783",2018-06-13,2.5,8351.16166666667,3036,"262783"
"263006",2018-06-13,0.5,8351.66166666667,3037,"263006"
"262970",2018-06-14,1,8352.66166666667,3038,"262970"
"262979",2018-06-15,1,8353.66166666667,3039,"262979"
"263080",2018-06-15,3.33333333333333,8356.995,3040,"263080"
"263103",2018-06-19,7,8363.995,3041,"263103"
"263143",2018-06-19,1.5,8365.495,3042,"263143"
"263152",2018-06-19,1,8366.495,3043,"263152"
"263009",2018-06-20,0.5,8366.995,3044,"263009"
"263206",2018-06-20,0.166666666666667,8367.16166666667,3045,"263206"
"263168",2018-06-21,0.5,8367.66166666667,3046,"263168"
"263328",2018-06-22,0.5,8368.16166666667,3047,"263328"
"263330",2018-06-22,2,8370.16166666667,3048,"263330"
"263203",2018-06-25,1,8371.16166666667,3049,"263203"
"263355",2018-06-25,3,8374.16166666667,3050,"263355"
"259187",2018-06-29,1.5,8375.66166666667,3051,"259187"
"260389",2018-06-29,0.5,8376.16166666667,3052,"260389"
"260406",2018-06-29,0.333333333333333,8376.495,3053,"260406"
"260461",2018-06-29,4,8380.495,3054,"260461"
"260482",2018-06-29,0.166666666666667,8380.66166666667,3055,"260482"
"260613",2018-06-29,3,8383.66166666667,3056,"260613"
"260656",2018-06-29,0.5,8384.16166666667,3057,"260656"
"260672",2018-06-29,0.166666666666667,8384.32833333333,3058,"260672"
"260676",2018-06-29,1,8385.32833333333,3059,"260676"
"260697",2018-06-29,1,8386.32833333333,3060,"260697"
"260743",2018-06-29,1.5,8387.82833333333,3061,"260743"
"263574",2018-06-29,1,8388.82833333333,3062,"263574"
"263575",2018-06-29,0.5,8389.32833333333,3063,"263575"
"263220",2018-07-02,0.5,8389.82833333333,3064,"263220"
"263643",2018-07-03,0.0833333333333333,8389.91166666667,3065,"263643"
"263760",2018-07-05,0.5,8390.41166666667,3066,"263760"
"263772",2018-07-05,0.333333333333333,8390.745,3067,"263772"
"263893",2018-07-05,7,8397.745,3068,"263893"
"264022",2018-07-09,1.5,8399.245,3069,"264022"
"264053",2018-07-09,0.5,8399.745,3070,"264053"
"264062",2018-07-09,1,8400.745,3071,"264062"
"264000",2018-07-10,3,8403.745,3072,"264000"
"264048",2018-07-10,4.5,8408.245,3073,"264048"
"264139",2018-07-10,3,8411.245,3074,"264139"
"264204",2018-07-11,0.25,8411.495,3075,"264204"
"264208",2018-07-11,0.5,8411.995,3076,"264208"
"263916",2018-07-13,3,8414.995,3077,"263916"
"264322",2018-07-13,0.25,8415.245,3078,"264322"
"264503",2018-07-18,1,8416.245,3079,"264503"
"264506",2018-07-18,3,8419.245,3080,"264506"
"264461",2018-07-19,0.0833333333333333,8419.32833333333,3081,"264461"
"264587",2018-07-19,0.0833333333333333,8419.41166666667,3082,"264587"
"264592",2018-07-19,0.5,8419.91166666667,3083,"264592"
"264594",2018-07-19,0.25,8420.16166666667,3084,"264594"
"264641",2018-07-20,1,8421.16166666667,3085,"264641"
"263552",2018-07-25,3,8424.16166666667,3086,"263552"
"264721",2018-07-25,3,8427.16166666667,3087,"264721"
"264825",2018-07-25,0.166666666666667,8427.32833333333,3088,"264825"
"264857",2018-07-25,1.5,8428.82833333333,3089,"264857"
"264862",2018-07-25,0.0833333333333333,8428.91166666667,3090,"264862"
"264625",2018-07-27,5,8433.91166666667,3091,"264625"
"264974",2018-07-27,0.5,8434.41166666667,3092,"264974"
"263944",2018-07-30,2,8436.41166666667,3093,"263944"
"264969",2018-07-30,1.33333333333333,8437.745,3094,"264969"
"265080",2018-07-31,0.333333333333333,8438.07833333333,3095,"265080"
"265320",2018-08-03,1,8439.07833333333,3096,"265320"
"265321",2018-08-03,0.25,8439.32833333333,3097,"265321"
"265338",2018-08-06,0.333333333333333,8439.66166666667,3098,"265338"
"265386",2018-08-06,1.5,8441.16166666667,3099,"265386"
"265328",2018-08-07,3,8444.16166666667,3100,"265328"
"265424",2018-08-07,0.166666666666667,8444.32833333333,3101,"265424"
"265437",2018-08-07,0.166666666666667,8444.495,3102,"265437"
"265020",2018-08-08,1,8445.495,3103,"265020"
"265435",2018-08-08,0.666666666666667,8446.16166666667,3104,"265435"
"265436",2018-08-08,1.5,8447.66166666667,3105,"265436"
"265443",2018-08-08,3,8450.66166666667,3106,"265443"
"265430",2018-08-09,0.5,8451.16166666667,3107,"265430"
"265574",2018-08-10,0.5,8451.66166666667,3108,"265574"
"265676",2018-08-14,4,8455.66166666667,3109,"265676"
"265860",2018-08-16,1.5,8457.16166666667,3110,"265860"
"265871",2018-08-17,1,8458.16166666667,3111,"265871"
"265896",2018-08-17,2,8460.16166666667,3112,"265896"
"265704",2018-08-20,3,8463.16166666667,3113,"265704"
"265938",2018-08-20,0.5,8463.66166666667,3114,"265938"
"265991",2018-08-21,3,8466.66166666667,3115,"265991"
"266028",2018-08-22,0.5,8467.16166666667,3116,"266028"
"265959",2018-08-23,1,8468.16166666667,3117,"265959"
"266036",2018-08-23,0.25,8468.41166666667,3118,"266036"
"266094",2018-08-24,0.666666666666667,8469.07833333333,3119,"266094"
"266096",2018-08-27,0.166666666666667,8469.245,3120,"266096"
"266039",2018-08-28,2.33333333333333,8471.57833333333,3121,"266039"
"266077",2018-08-28,0.5,8472.07833333333,3122,"266077"
"266189",2018-08-28,0.166666666666667,8472.245,3123,"266189"
"266253",2018-08-29,0.5,8472.745,3124,"266253"
"263349",2018-08-31,2,8474.745,3125,"263349"
"263616",2018-08-31,2,8476.745,3126,"263616"
"263892",2018-08-31,1.5,8478.245,3127,"263892"
"263922",2018-08-31,0.983333333333333,8479.22833333333,3128,"263922"
"264014",2018-08-31,0.25,8479.47833333333,3129,"264014"
"264127",2018-08-31,0.0833333333333333,8479.56166666667,3130,"264127"
"264313",2018-08-31,0.25,8479.81166666667,3131,"264313"
"264423",2018-08-31,1,8480.81166666667,3132,"264423"
"264456",2018-08-31,0.0833333333333333,8480.895,3133,"264456"
"264507",2018-08-31,2,8482.895,3134,"264507"
"264527",2018-08-31,0.5,8483.395,3135,"264527"
"264613",2018-08-31,0.5,8483.895,3136,"264613"
"264640",2018-08-31,6,8489.895,3137,"264640"
"264732",2018-08-31,0.25,8490.145,3138,"264732"
"264802",2018-08-31,0.5,8490.645,3139,"264802"
"264809",2018-08-31,1.5,8492.145,3140,"264809"
"264837",2018-08-31,0.0833333333333333,8492.22833333333,3141,"264837"
"264965",2018-08-31,2,8494.22833333333,3142,"264965"
"264977",2018-08-31,0.5,8494.72833333333,3143,"264977"
"264979",2018-08-31,0.75,8495.47833333333,3144,"264979"
"265023",2018-08-31,0.333333333333333,8495.81166666667,3145,"265023"
"265025",2018-08-31,0.5,8496.31166666667,3146,"265025"
"265141",2018-08-31,0.5,8496.81166666667,3147,"265141"
"265155",2018-08-31,1,8497.81166666667,3148,"265155"
"265278",2018-08-31,1,8498.81166666667,3149,"265278"
"265307",2018-08-31,4,8502.81166666667,3150,"265307"
"265347",2018-08-31,1,8503.81166666667,3151,"265347"
"265374",2018-08-31,1,8504.81166666667,3152,"265374"
"265378",2018-08-31,0.0833333333333333,8504.895,3153,"265378"
"265496",2018-08-31,1,8505.895,3154,"265496"
"265505",2018-08-31,1,8506.895,3155,"265505"
"265538",2018-08-31,0.5,8507.395,3156,"265538"
"265596",2018-08-31,0.25,8507.645,3157,"265596"
"265633",2018-08-31,2,8509.645,3158,"265633"
"265641",2018-08-31,0.5,8510.145,3159,"265641"
"265664",2018-08-31,1.5,8511.645,3160,"265664"
"265684",2018-08-31,1.5,8513.145,3161,"265684"
"265729",2018-08-31,0.166666666666667,8513.31166666667,3162,"265729"
"266262",2018-08-31,0.0833333333333333,8513.395,3163,"266262"
"266284",2018-09-04,8,8521.395,3164,"266284"
"266331",2018-09-05,0.0833333333333333,8521.47833333333,3165,"266331"
"266429",2018-09-05,0.0833333333333333,8521.56166666667,3166,"266429"
"266549",2018-09-05,0.5,8522.06166666667,3167,"266549"
"266634",2018-09-06,1.33333333333333,8523.395,3168,"266634"
"266654",2018-09-06,1.33333333333333,8524.72833333333,3169,"266654"
"266132",2018-09-07,0.5,8525.22833333333,3170,"266132"
"266491",2018-09-07,0.5,8525.72833333333,3171,"266491"
"266718",2018-09-07,2,8527.72833333333,3172,"266718"
"266655",2018-09-10,0.25,8527.97833333333,3173,"266655"
"266818",2018-09-10,1,8528.97833333333,3174,"266818"
"266796",2018-09-11,1,8529.97833333333,3175,"266796"
"266827",2018-09-11,0.25,8530.22833333333,3176,"266827"
"266869",2018-09-11,2,8532.22833333333,3177,"266869"
"266244",2018-09-12,2,8534.22833333333,3178,"266244"
"266772",2018-09-12,0.666666666666667,8534.895,3179,"266772"
"266831",2018-09-12,1,8535.895,3180,"266831"
"266910",2018-09-12,0.0833333333333333,8535.97833333333,3181,"266910"
"266933",2018-09-12,1.5,8537.47833333333,3182,"266933"
"266939",2018-09-13,1,8538.47833333333,3183,"266939"
"266900",2018-09-14,1,8539.47833333333,3184,"266900"
"266959",2018-09-14,0.333333333333333,8539.81166666667,3185,"266959"
"266987",2018-09-14,0.0833333333333333,8539.895,3186,"266987"
"267023",2018-09-14,0.75,8540.645,3187,"267023"
"267036",2018-09-17,0.25,8540.895,3188,"267036"
"267085",2018-09-17,0.166666666666667,8541.06166666667,3189,"267085"
"267045",2018-09-19,0.25,8541.31166666667,3190,"267045"
"267083",2018-09-19,2,8543.31166666667,3191,"267083"
"267122",2018-09-19,0.0833333333333333,8543.395,3192,"267122"
"267176",2018-09-19,1.5,8544.895,3193,"267176"
"267178",2018-09-19,1,8545.895,3194,"267178"
"267179",2018-09-19,0.5,8546.395,3195,"267179"
"267189",2018-09-19,1,8547.395,3196,"267189"
"267186",2018-09-20,1.5,8548.895,3197,"267186"
"267248",2018-09-20,2.5,8551.395,3198,"267248"
"267289",2018-09-20,1,8552.395,3199,"267289"
"266138",2018-09-21,0.333333333333333,8552.72833333333,3200,"266138"
"266970",2018-09-21,0.5,8553.22833333333,3201,"266970"
"267043",2018-09-21,3.5,8556.72833333333,3202,"267043"
"267332",2018-09-21,1.33333333333333,8558.06166666667,3203,"267332"
"267385",2018-09-24,0.0833333333333333,8558.145,3204,"267385"
"267386",2018-09-24,0.833333333333333,8558.97833333333,3205,"267386"
"267336",2018-09-25,0.166666666666667,8559.145,3206,"267336"
"267400",2018-09-25,0.0833333333333333,8559.22833333333,3207,"267400"
"267425",2018-09-25,0.5,8559.72833333333,3208,"267425"
"267436",2018-09-25,1.26666666666667,8560.995,3209,"267436"
"267204",2018-09-26,1,8561.995,3210,"267204"
"267367",2018-09-26,0.5,8562.495,3211,"267367"
"267483",2018-09-26,0.5,8562.995,3212,"267483"
"267427",2018-09-27,1.5,8564.495,3213,"267427"
"267553",2018-09-27,0.166666666666667,8564.66166666667,3214,"267553"
"267556",2018-09-27,0.166666666666667,8564.82833333333,3215,"267556"
"267508",2018-09-28,1,8565.82833333333,3216,"267508"
"266249",2018-09-30,3.98333333333333,8569.81166666667,3217,"266249"
"266602",2018-09-30,1,8570.81166666667,3218,"266602"
"266721",2018-09-30,0.5,8571.31166666667,3219,"266721"
"266739",2018-09-30,1.5,8572.81166666667,3220,"266739"
"266810",2018-09-30,1,8573.81166666667,3221,"266810"
"266889",2018-09-30,1.5,8575.31166666667,3222,"266889"
"266922",2018-09-30,0.5,8575.81166666667,3223,"266922"
"266929",2018-09-30,0.75,8576.56166666667,3224,"266929"
"266948",2018-09-30,2,8578.56166666667,3225,"266948"
"266984",2018-09-30,1,8579.56166666667,3226,"266984"
"267013",2018-09-30,1,8580.56166666667,3227,"267013"
"267164",2018-09-30,3,8583.56166666667,3228,"267164"
"267181",2018-09-30,1.5,8585.06166666667,3229,"267181"
"267265",2018-09-30,0.25,8585.31166666667,3230,"267265"
"267287",2018-09-30,0.25,8585.56166666667,3231,"267287"
"267312",2018-09-30,2,8587.56166666667,3232,"267312"
"267322",2018-09-30,2,8589.56166666667,3233,"267322"
"267341",2018-09-30,0.333333333333333,8589.895,3234,"267341"
"267360",2018-09-30,4,8593.895,3235,"267360"
"267583",2018-09-30,0.333333333333333,8594.22833333333,3236,"267583"
"267570",2018-10-01,7,8601.22833333333,3237,"267570"
"267622",2018-10-03,1.75,8602.97833333333,3238,"267622"
"267775",2018-10-03,1,8603.97833333333,3239,"267775"
"267794",2018-10-03,1,8604.97833333333,3240,"267794"
"267814",2018-10-04,2,8606.97833333333,3241,"267814"
"267826",2018-10-04,6.25,8613.22833333333,3242,"267826"
"267862",2018-10-05,0.333333333333333,8613.56166666667,3243,"267862"
"267822",2018-10-10,1,8614.56166666667,3244,"267822"
"267831",2018-10-10,4.5,8619.06166666667,3245,"267831"
"267988",2018-10-10,1.5,8620.56166666667,3246,"267988"
"267992",2018-10-10,2,8622.56166666667,3247,"267992"
"267947",2018-10-12,0.5,8623.06166666667,3248,"267947"
"268032",2018-10-12,7,8630.06166666667,3249,"268032"
"268077",2018-10-12,0.75,8630.81166666667,3250,"268077"
"268131",2018-10-12,1,8631.81166666667,3251,"268131"
"268146",2018-10-12,0.25,8632.06166666667,3252,"268146"
"268244",2018-10-18,1.75,8633.81166666667,3253,"268244"
"268358",2018-10-18,0.25,8634.06166666667,3254,"268358"
"268376",2018-10-18,1.5,8635.56166666667,3255,"268376"
"268251",2018-10-22,2,8637.56166666667,3256,"268251"
"268413",2018-10-22,2,8639.56166666667,3257,"268413"
"268447",2018-10-22,0.166666666666667,8639.72833333333,3258,"268447"
"268119",2018-10-23,3.5,8643.22833333333,3259,"268119"
"268161",2018-10-23,2,8645.22833333333,3260,"268161"
"268509",2018-10-23,4,8649.22833333333,3261,"268509"
"267615",2018-10-24,1.33333333333333,8650.56166666667,3262,"267615"
"268571",2018-10-24,0.5,8651.06166666667,3263,"268571"
"268624",2018-10-25,0.166666666666667,8651.22833333333,3264,"268624"
"268666",2018-10-26,0.833333333333333,8652.06166666667,3265,"268666"
"268576",2018-10-29,4,8656.06166666667,3266,"268576"
"268726",2018-10-29,0.5,8656.56166666667,3267,"268726"
"268723",2018-10-30,2.5,8659.06166666667,3268,"268723"
"268785",2018-10-30,1,8660.06166666667,3269,"268785"
"267689",2018-10-31,4,8664.06166666667,3270,"267689"
"267751",2018-10-31,6,8670.06166666667,3271,"267751"
"267781",2018-10-31,1.5,8671.56166666667,3272,"267781"
"267812",2018-10-31,2,8673.56166666667,3273,"267812"
"267969",2018-10-31,16,8689.56166666667,3274,"267969"
"267979",2018-10-31,10,8699.56166666667,3275,"267979"
"268015",2018-10-31,0.333333333333333,8699.895,3276,"268015"
"268019",2018-10-31,0.75,8700.645,3277,"268019"
"268058",2018-10-31,10,8710.645,3278,"268058"
"268096",2018-10-31,3.5,8714.145,3279,"268096"
"268103",2018-10-31,0.333333333333333,8714.47833333333,3280,"268103"
"268172",2018-10-31,4,8718.47833333333,3281,"268172"
"268235",2018-10-31,0.5,8718.97833333333,3282,"268235"
"268341",2018-10-31,6,8724.97833333333,3283,"268341"
"268342",2018-10-31,1.5,8726.47833333333,3284,"268342"
"268350",2018-10-31,0.25,8726.72833333333,3285,"268350"
"268399",2018-10-31,3,8729.72833333333,3286,"268399"
"268444",2018-10-31,3,8732.72833333333,3287,"268444"
"268472",2018-10-31,7,8739.72833333333,3288,"268472"
"268488",2018-10-31,0.166666666666667,8739.895,3289,"268488"
"268539",2018-10-31,6,8745.895,3290,"268539"
"268561",2018-10-31,3,8748.895,3291,"268561"
"268590",2018-10-31,3,8751.895,3292,"268590"
"268591",2018-10-31,0.25,8752.145,3293,"268591"
"268620",2018-10-31,0.75,8752.895,3294,"268620"
"268700",2018-10-31,1,8753.895,3295,"268700"
"268728",2018-10-31,1,8754.895,3296,"268728"
"268838",2018-11-01,2.5,8757.395,3297,"268838"
"268936",2018-11-02,0.5,8757.895,3298,"268936"
"268937",2018-11-02,0.25,8758.145,3299,"268937"
"268938",2018-11-02,1.5,8759.645,3300,"268938"
"268945",2018-11-02,0.5,8760.145,3301,"268945"
"268528",2018-11-05,3,8763.145,3302,"268528"
"268914",2018-11-05,0.333333333333333,8763.47833333333,3303,"268914"
"268930",2018-11-05,0.5,8763.97833333333,3304,"268930"
"269017",2018-11-07,1,8764.97833333333,3305,"269017"
"269092",2018-11-07,1.5,8766.47833333333,3306,"269092"
"268979",2018-11-08,3,8769.47833333333,3307,"268979"
"269056",2018-11-08,2,8771.47833333333,3308,"269056"
"269073",2018-11-09,1.25,8772.72833333333,3309,"269073"
"269195",2018-11-09,0.75,8773.47833333333,3310,"269195"
"269308",2018-11-13,0.5,8773.97833333333,3311,"269308"
"269071",2018-11-14,0.166666666666667,8774.145,3312,"269071"
"269320",2018-11-14,1,8775.145,3313,"269320"
"269350",2018-11-14,0.75,8775.895,3314,"269350"
"268941",2018-11-15,13.5,8789.395,3315,"268941"
"269223",2018-11-15,0.25,8789.645,3316,"269223"
"269250",2018-11-16,1,8790.645,3317,"269250"
"269257",2018-11-16,0.75,8791.395,3318,"269257"
"269427",2018-11-16,1.33333333333333,8792.72833333333,3319,"269427"
"269529",2018-11-26,2,8794.72833333333,3320,"269529"
"269539",2018-11-27,1.5,8796.22833333333,3321,"269539"
"269680",2018-11-27,1.5,8797.72833333333,3322,"269680"
"269726",2018-11-27,1,8798.72833333333,3323,"269726"
"269733",2018-11-28,0.0833333333333333,8798.81166666667,3324,"269733"
"269565",2018-11-29,1,8799.81166666667,3325,"269565"
"269695",2018-11-29,1.5,8801.31166666667,3326,"269695"
"269711",2018-11-29,3,8804.31166666667,3327,"269711"
"269771",2018-11-29,1.66666666666667,8805.97833333333,3328,"269771"
"268633",2018-11-30,3,8808.97833333333,3329,"268633"
"268695",2018-11-30,15,8823.97833333333,3330,"268695"
"268710",2018-11-30,2,8825.97833333333,3331,"268710"
"268846",2018-11-30,3,8828.97833333333,3332,"268846"
"268886",2018-11-30,2,8830.97833333333,3333,"268886"
"268926",2018-11-30,2,8832.97833333333,3334,"268926"
"269013",2018-11-30,2,8834.97833333333,3335,"269013"
"269049",2018-11-30,1.5,8836.47833333333,3336,"269049"
"269072",2018-11-30,3,8839.47833333333,3337,"269072"
"269094",2018-11-30,0.5,8839.97833333333,3338,"269094"
"269133",2018-11-30,2,8841.97833333333,3339,"269133"
"269142",2018-11-30,1,8842.97833333333,3340,"269142"
"269169",2018-11-30,0.25,8843.22833333333,3341,"269169"
"269266",2018-11-30,2,8845.22833333333,3342,"269266"
"269300",2018-11-30,1.5,8846.72833333333,3343,"269300"
"269422",2018-11-30,2,8848.72833333333,3344,"269422"
"269457",2018-11-30,0.0833333333333333,8848.81166666667,3345,"269457"
