custom_field	value	ticket_url	period
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330302	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330332	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330384	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330346	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330325	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330637	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330120	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330731	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330792	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330894	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330911	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330954	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331016	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331017	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331018	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331019	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331020	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331021	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331022	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331023	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331024	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331025	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331026	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331027	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331028	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331029	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331030	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331031	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331032	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331033	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331034	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331035	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331036	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331037	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331038	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331039	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331040	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331041	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331042	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331043	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331044	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331045	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331046	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331047	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331048	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331049	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331051	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331052	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331053	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331054	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331055	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331056	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331057	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331058	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331059	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331060	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331061	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331062	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331063	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331064	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331065	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331066	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331067	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331068	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331069	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331070	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331071	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331072	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331073	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331074	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331075	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331076	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331077	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331078	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331079	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331080	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331081	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331082	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331083	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331084	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331085	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331086	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331087	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331088	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331089	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331090	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331091	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331092	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331093	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331094	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331095	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331096	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331097	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331098	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331100	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331101	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331102	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331103	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331104	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331105	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331106	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331107	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331108	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331109	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331110	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331111	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331112	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331113	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331114	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331115	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331116	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331117	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331118	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331119	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331120	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331121	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331122	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331123	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331124	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331125	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331126	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330977	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331127	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331147	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331148	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331164	FY2023
Dev or Curation Interaction	Assigned to Curation Team	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331199	FY2023
